StudentId,CourseId,Section no,seat no
3169,60,1,99
3169,123,2,83
3170,58,1,174
3170,88,1,79
3170,146,1,105
3170,102,2,83
3171,81,2,107
3171,128,1,91
3171,75,2,89
3172,106,2,86
3172,137,1,98
3172,31,1,108
3173,123,2,84
3173,148,1,81
3173,30,2,74
3174,74,2,99
3174,53,1,112
3174,3,2,91
3175,132,2,107
3175,97,2,85
3175,70,2,150
3176,150,1,102
3176,116,1,95
3176,11,1,90
3177,134,2,96
3177,82,1,80
3177,131,1,177
3178,132,2,108
3178,122,2,95
3178,12,1,94
3178,51,2,78
3179,125,2,101
3179,130,2,87
3179,111,1,210
3180,47,2,106
3180,3,1,87
3180,23,2,160
3181,27,2,106
3181,32,1,85
3181,131,1,178
3182,124,2,101
3182,21,1,97
3182,22,1,99
3182,113,1,105
3183,2,1,219
3183,114,2,66
3183,51,2,79
3184,43,1,103
3184,112,2,81
3184,54,2,91
3184,90,2,85
3185,37,1,196
3185,81,2,108
3185,20,2,102
3186,96,1,96
3186,28,2,79
3186,91,2,78
3187,38,2,92
3187,81,2,109
3187,73,1,196
3188,12,2,183
3188,90,2,86
3188,119,2,90
3189,64,2,95
3189,11,1,91
3189,100,2,203
3190,34,1,88
3190,68,1,93
3190,43,2,114
3190,150,2,106
3191,146,1,106
3191,19,2,103
3191,3,2,92
3192,17,1,92
3192,64,2,96
3192,22,1,100
3193,120,2,103
3193,27,2,107
3193,80,1,108
3194,119,2,91
3194,120,2,104
3194,109,2,87
3195,96,1,97
3195,42,1,176
3195,119,2,92
3196,51,2,80
3196,12,1,95
3196,92,1,69
3197,85,2,83
3197,124,1,105
3197,101,1,85
3197,146,1,107
3198,11,1,92
3198,23,2,161
3198,59,2,115
3199,63,1,101
3199,71,1,83
3199,10,2,74
3200,38,1,98
3200,16,2,89
3200,124,1,106
3201,33,2,96
3201,128,1,92
3201,118,1,199
3202,48,1,82
3202,38,1,99
3202,101,1,86
3203,135,2,87
3203,141,2,81
3203,150,1,103
3204,96,1,98
3204,18,2,86
3204,57,1,84
3204,135,1,108
3205,112,1,93
3205,49,2,193
3205,3,1,88
3206,29,1,80
3206,23,2,162
3206,36,2,161
3207,86,1,97
3207,54,2,92
3207,74,2,100
3207,51,2,81
3208,71,1,84
3208,117,2,109
3208,136,2,104
3209,62,2,85
3209,116,1,96
3209,82,2,89
3210,114,1,107
3210,118,1,200
3210,91,2,79
3210,78,1,79
3211,74,2,101
3211,16,1,97
3211,136,2,105
3212,38,2,93
3212,56,1,99
3212,88,2,86
3213,136,2,106
3213,12,2,184
3213,67,1,103
3213,141,1,82
3214,115,2,100
3214,56,2,89
3214,28,2,80
3214,18,2,87
3215,59,2,116
3215,60,1,100
3215,111,1,211
3215,82,1,81
3216,32,2,84
3216,36,2,162
3216,50,1,186
3216,70,2,151
3217,113,1,106
3217,71,1,85
3217,101,2,97
3217,73,1,197
3218,69,1,83
3218,133,2,206
3218,48,1,83
3219,135,1,109
3219,71,2,96
3219,5,2,152
3220,99,2,99
3220,91,2,80
3220,27,2,108
3221,60,1,101
3221,121,2,86
3221,119,1,86
3222,15,2,114
3222,66,2,78
3222,107,1,105
3223,21,1,98
3223,126,1,103
3223,15,2,115
3224,144,1,86
3224,111,1,212
3224,27,2,109
3225,103,1,114
3225,40,2,156
3225,56,2,90
3226,134,2,97
3226,51,2,82
3226,125,2,102
3227,72,1,97
3227,150,1,104
3227,67,1,104
3228,99,2,100
3228,100,1,96
3228,67,1,105
3229,118,1,201
3229,144,1,87
3229,46,2,90
3230,32,2,85
3230,101,2,98
3230,95,1,84
3230,41,2,86
3231,75,2,90
3231,106,2,87
3231,129,2,106
3232,38,2,94
3232,61,1,85
3232,147,2,206
3232,74,2,102
3233,125,2,103
3233,55,2,84
3233,74,2,103
3234,111,1,213
3234,61,1,86
3234,26,1,98
3235,78,1,80
3235,102,2,84
3235,112,2,82
3236,132,2,109
3236,100,1,97
3236,76,2,199
3237,55,2,85
3237,93,2,195
3237,140,2,87
3238,112,1,94
3238,89,2,92
3238,47,2,107
3239,45,1,197
3239,59,2,117
3239,49,2,194
3240,150,1,105
3240,109,2,88
3240,13,2,89
3241,27,2,110
3241,126,1,104
3241,114,1,108
3242,59,1,107
3242,105,2,90
3242,150,1,106
3243,81,2,110
3243,42,2,101
3243,41,1,92
3244,38,2,95
3244,3,2,93
3244,80,1,109
3245,112,2,83
3245,15,2,116
3245,59,1,108
3246,39,2,98
3246,83,2,89
3246,81,2,111
3247,105,1,91
3247,6,2,193
3247,134,2,98
3247,40,2,157
3248,2,1,220
3248,88,1,80
3248,64,2,97
3249,106,2,88
3249,6,1,92
3249,81,2,112
3250,21,1,99
3250,63,1,102
3250,28,2,81
3250,140,2,88
3251,56,2,91
3251,111,1,214
3251,115,2,101
3252,19,1,152
3252,71,1,86
3252,99,2,101
3253,25,2,85
3253,91,2,81
3253,112,1,95
3253,114,2,67
3254,102,1,159
3254,42,1,177
3254,77,1,107
3255,102,1,160
3255,77,1,108
3255,78,2,205
3256,73,1,198
3256,27,2,111
3256,74,2,104
3257,150,1,107
3257,137,2,100
3257,38,2,96
3257,106,2,89
3258,20,2,103
3258,61,1,87
3258,113,1,107
3259,146,1,108
3259,81,2,113
3259,93,2,196
3260,119,2,93
3260,12,2,185
3260,106,2,90
3261,119,1,87
3261,97,2,86
3261,103,1,115
3262,58,1,175
3262,101,1,87
3262,30,1,76
3263,115,2,102
3263,132,2,110
3263,51,2,83
3264,134,2,99
3264,118,2,86
3264,34,1,89
3264,139,2,203
3265,16,1,98
3265,17,1,93
3265,75,2,91
3265,124,1,107
3266,19,2,104
3266,33,2,97
3266,11,1,93
3267,56,2,92
3267,124,1,108
3267,107,1,106
3267,6,1,93
3268,88,2,87
3268,123,2,85
3268,114,2,68
3269,127,2,88
3269,131,1,179
3269,99,2,102
3269,52,2,99
3270,26,2,96
3270,34,1,90
3270,82,1,82
3271,119,1,88
3271,112,1,96
3271,69,1,84
3272,91,1,96
3272,67,1,106
3272,136,2,107
3273,127,2,89
3273,102,1,161
3273,18,2,88
3274,43,1,104
3274,1,1,192
3274,60,1,102
3275,52,1,100
3275,31,1,109
3275,76,2,200
3276,11,1,94
3276,114,1,109
3276,115,2,103
3277,81,2,114
3277,63,1,103
3277,31,1,110
3277,71,2,97
3278,129,2,107
3278,54,2,93
3278,109,2,89
3279,103,1,116
3279,36,2,163
3279,49,2,195
3280,124,2,102
3280,147,2,207
3280,41,1,93
3281,62,1,97
3281,75,1,105
3281,64,2,98
3281,124,2,103
3282,31,1,111
3282,149,2,96
3282,46,2,91
3283,109,2,90
3283,23,1,207
3283,129,2,108
3284,100,2,204
3284,6,1,94
3284,109,2,91
3285,38,2,97
3285,91,1,97
3285,118,1,202
3286,3,1,89
3286,100,1,98
3286,20,2,104
3287,59,1,109
3287,105,2,91
3287,51,2,84
3288,84,2,85
3288,59,1,110
3288,42,2,102
3288,75,2,92
3289,49,2,196
3289,32,2,86
3289,118,1,203
3290,97,1,70
3290,112,1,97
3290,83,2,90
3290,78,1,81
3291,26,2,97
3291,22,1,101
3291,51,2,85
3292,38,1,100
3292,105,2,92
3292,23,1,208
3292,99,2,103
3293,80,1,110
3293,66,2,79
3293,74,1,111
3294,102,1,162
3294,101,1,88
3294,144,1,88
3295,82,2,90
3295,97,2,87
3295,49,1,186
3296,119,2,94
3296,16,2,90
3296,33,2,98
3296,99,2,104
3297,17,1,94
3297,101,2,99
3297,67,1,107
3298,74,1,112
3298,132,1,96
3298,75,2,93
3299,121,1,103
3299,95,1,85
3299,100,1,99
3300,131,1,180
3300,67,1,108
3300,62,2,86
3301,144,1,89
3301,42,1,178
3301,85,2,84
3302,19,2,105
3302,75,2,94
3302,150,1,108
3303,99,2,105
3303,59,2,118
3303,30,1,77
3304,58,1,176
3304,19,1,153
3304,81,2,115
3305,137,1,99
3305,125,2,104
3305,59,1,111
3305,69,2,98
3306,71,1,87
3306,12,2,186
3306,13,2,90
3307,118,2,87
3307,107,1,107
3307,57,1,85
3308,106,2,91
3308,84,2,86
3308,96,1,99
3309,10,2,75
3309,85,2,85
3309,101,2,100
3309,128,1,93
3310,115,2,104
3310,27,2,112
3310,29,1,81
3311,23,1,209
3311,117,2,110
3311,36,2,164
3312,71,2,98
3312,24,1,95
3312,107,1,108
3313,139,2,204
3313,106,2,92
3313,6,2,194
3314,55,2,86
3314,10,2,76
3314,71,1,88
3315,123,2,86
3315,22,1,102
3315,114,2,69
3315,111,1,215
3316,4,1,74
3316,111,1,216
3316,112,2,84
3317,38,1,101
3317,137,2,101
3317,56,1,100
3318,47,2,108
3318,150,2,107
3318,102,1,163
3318,61,1,88
3319,28,2,82
3319,43,1,105
3319,147,2,208
3320,13,2,91
3320,62,2,87
3320,10,2,77
3320,150,2,108
3321,24,1,96
3321,112,2,85
3321,15,2,117
3322,96,1,100
3322,24,2,99
3322,91,1,98
3323,32,1,86
3323,129,2,109
3323,2,1,221
3324,13,2,92
3324,131,1,181
3324,135,2,88
3325,60,1,103
3325,26,1,99
3325,85,2,86
3326,102,2,85
3326,88,2,88
3326,74,2,105
3327,88,1,81
3327,72,1,98
3327,150,2,109
3328,54,2,94
3328,111,1,217
3328,76,2,201
3328,64,2,99
3329,20,1,83
3329,23,2,163
3329,121,1,104
3330,132,2,111
3330,66,2,80
3330,91,2,82
3331,51,2,86
3331,86,1,98
3331,94,1,102
3332,124,1,109
3332,91,1,99
3332,147,2,209
3333,16,1,99
3333,88,2,89
3333,49,2,197
3333,3,1,90
3334,101,1,89
3334,137,1,100
3334,60,1,104
3335,29,1,82
3335,42,2,103
3335,85,2,87
3336,60,1,105
3336,63,1,104
3336,78,2,206
3337,42,1,179
3337,109,2,92
3337,3,1,91
3338,27,2,113
3338,46,2,92
3338,120,2,105
3339,62,2,88
3339,97,1,71
3339,146,1,109
3339,71,2,99
3340,3,2,94
3340,96,2,175
3340,45,1,198
3340,22,1,103
3341,58,1,177
3341,97,1,72
3341,49,1,187
3342,121,2,87
3342,32,1,87
3342,74,2,106
3343,19,2,106
3343,66,2,81
3343,73,1,199
3344,118,1,204
3344,87,2,95
3344,132,2,112
3345,85,2,88
3345,42,2,104
3345,23,1,210
3346,139,2,205
3346,94,1,103
3346,132,1,97
3347,107,1,109
3347,20,1,84
3347,32,1,88
3348,149,2,97
3348,21,1,100
3348,32,2,87
3348,114,1,110
3349,110,2,86
3349,18,2,89
3349,56,1,101
3350,49,2,198
3350,27,2,114
3350,133,2,207
3351,41,2,87
3351,63,1,105
3351,132,1,98
3352,19,2,107
3352,135,1,110
3352,15,2,118
3353,9,2,83
3353,55,2,87
3353,112,1,98
3354,96,1,101
3354,34,1,91
3354,150,2,110
3355,92,1,70
3355,121,2,88
3355,132,1,99
3355,120,2,106
3356,124,2,104
3356,71,2,100
3356,52,1,101
3357,131,1,182
3357,63,1,106
3357,15,2,119
3358,74,1,113
3358,129,2,110
3358,16,1,100
3359,135,1,111
3359,112,2,86
3359,92,2,94
3359,52,1,102
3360,75,1,106
3360,97,2,88
3360,118,2,88
3361,56,1,102
3361,149,2,98
3361,21,1,101
3362,52,1,103
3362,141,1,83
3362,150,1,109
3363,91,1,100
3363,119,1,89
3363,126,1,105
3364,19,1,154
3364,113,1,108
3364,95,2,98
3365,54,2,95
3365,121,1,105
3365,89,2,93
3366,72,1,99
3366,19,2,108
3366,117,2,111
3367,80,1,111
3367,12,1,96
3367,32,1,89
3368,9,1,89
3368,76,2,202
3368,94,1,104
3368,19,1,155
3369,15,2,120
3369,12,2,187
3369,40,2,158
3370,84,2,87
3370,46,2,93
3370,141,2,82
3371,86,1,99
3371,105,1,92
3371,25,2,86
3372,124,1,110
3372,103,1,117
3372,9,1,90
3372,61,1,89
3373,88,2,90
3373,94,1,105
3373,15,2,121
3374,20,2,105
3374,111,1,218
3374,67,1,109
3374,75,1,107
3375,95,1,86
3375,100,1,100
3375,132,1,100
3376,91,2,83
3376,130,1,92
3376,120,2,107
3377,76,2,203
3377,117,2,112
3377,56,1,103
3378,5,2,153
3378,28,2,83
3378,26,1,100
3379,96,1,102
3379,23,2,164
3379,112,2,87
3380,115,2,105
3380,86,1,100
3380,74,2,107
3380,137,1,101
3381,117,2,113
3381,51,2,87
3381,29,1,83
3382,107,1,110
3382,135,1,112
3382,54,2,96
3383,49,2,199
3383,71,2,101
3383,61,1,90
3384,119,2,95
3384,141,2,83
3384,26,2,98
3384,124,2,105
3385,120,1,85
3385,69,1,85
3385,6,1,95
3386,89,2,94
3386,130,1,93
3386,37,1,197
3387,4,1,75
3387,96,1,103
3387,36,2,165
3388,119,1,90
3388,42,1,180
3388,39,2,99
3388,48,1,84
3389,69,2,99
3389,67,1,110
3389,56,2,93
3390,91,2,84
3390,101,2,101
3390,135,1,113
3391,45,1,199
3391,130,2,88
3391,69,1,86
3392,32,1,90
3392,100,2,205
3392,61,1,91
3393,118,1,205
3393,137,2,102
3393,54,2,97
3394,92,2,95
3394,30,2,75
3394,74,2,108
3395,61,1,92
3395,40,2,159
3395,112,1,99
3396,88,2,91
3396,30,1,78
3396,97,1,73
3397,58,1,178
3397,91,2,85
3397,24,2,100
3398,2,1,222
3398,43,1,106
3398,36,2,166
3399,6,2,195
3399,119,2,96
3399,117,2,114
3400,6,2,196
3400,131,1,183
3400,132,2,113
3401,57,1,86
3401,29,1,84
3401,62,1,98
3402,26,2,99
3402,144,1,90
3402,51,2,88
3403,38,1,102
3403,62,1,99
3403,110,2,87
3404,48,1,85
3404,99,2,106
3404,89,2,95
3405,12,1,97
3405,95,2,99
3405,18,2,90
3406,84,2,88
3406,76,2,204
3406,110,2,88
3407,91,1,101
3407,30,2,76
3407,132,2,114
3408,121,1,106
3408,11,1,95
3408,76,2,205
3409,97,2,89
3409,49,1,188
3409,128,1,94
3409,79,1,83
3410,22,1,104
3410,38,2,98
3410,150,1,110
3411,64,2,100
3411,122,2,96
3411,85,2,89
3412,88,1,82
3412,126,1,106
3412,69,1,87
3413,120,2,108
3413,23,2,165
3413,67,1,111
3414,51,2,89
3414,133,2,208
3414,144,1,91
3415,96,2,176
3415,105,2,93
3415,16,1,101
3416,102,1,164
3416,129,2,111
3416,127,2,90
3417,13,2,93
3417,26,2,100
3417,78,2,207
3417,90,2,87
3418,88,1,83
3418,150,2,111
3418,119,1,91
3419,78,2,208
3419,140,2,89
3419,11,1,96
3420,119,2,97
3420,88,1,84
3420,102,2,86
3421,47,2,109
3421,72,1,100
3421,5,2,154
3422,102,1,165
3422,42,2,105
3422,132,1,101
3422,119,1,92
3423,51,2,90
3423,9,1,91
3423,139,2,206
3424,112,2,88
3424,65,2,93
3424,20,1,85
3424,32,2,88
3425,88,2,92
3425,90,2,88
3425,64,2,101
3426,13,2,94
3426,51,2,91
3426,121,1,107
3427,97,1,74
3427,52,1,104
3427,58,1,179
3428,63,1,107
3428,3,1,92
3428,1,1,193
3429,15,2,122
3429,3,2,95
3429,31,1,112
3430,114,2,70
3430,47,2,110
3430,49,2,200
3431,74,1,114
3431,46,2,94
3431,31,1,113
3431,22,1,105
3432,89,2,96
3432,37,1,198
3432,85,2,90
3433,124,2,106
3433,126,1,107
3433,132,2,115
3433,121,1,108
3434,96,1,104
3434,124,1,111
3434,100,1,101
3435,10,2,78
3435,4,1,76
3435,46,2,95
3436,84,2,89
3436,130,2,89
3436,91,1,102
3436,77,1,109
3437,99,2,107
3437,113,1,109
3437,114,2,71
3438,75,2,95
3438,24,1,97
3438,112,2,89
3439,82,1,83
3439,38,2,99
3439,29,1,85
3440,127,2,91
3440,23,1,211
3440,83,1,90
3441,114,2,72
3441,91,2,86
3441,27,2,115
3441,126,1,108
3442,101,2,102
3442,137,2,103
3442,77,1,110
3443,52,1,105
3443,78,1,82
3443,26,1,101
3444,102,2,87
3444,144,1,92
3444,43,2,115
3445,13,2,95
3445,20,2,106
3445,51,2,92
3445,23,2,166
3446,47,2,111
3446,130,2,90
3446,24,2,101
3447,114,1,111
3447,82,1,84
3447,97,1,75
3448,116,1,97
3448,40,2,160
3448,43,1,107
3449,102,1,166
3449,54,2,98
3449,131,1,184
3450,78,2,209
3450,65,2,94
3450,135,2,89
3451,52,1,106
3451,148,1,82
3451,119,2,98
3451,74,2,109
3452,19,1,156
3452,69,1,88
3452,18,2,91
3453,36,2,167
3453,131,1,185
3453,40,2,161
3454,103,1,118
3454,97,1,76
3454,63,1,108
3455,132,1,102
3455,113,1,110
3455,36,2,168
3455,101,2,103
3456,103,1,119
3456,64,2,102
3456,42,1,181
3457,20,2,107
3457,150,2,112
3457,137,2,104
3458,54,2,99
3458,11,1,97
3458,16,1,102
3459,1,1,194
3459,38,1,103
3459,124,1,112
3460,65,2,95
3460,67,1,112
3460,94,1,106
3461,13,2,96
3461,96,1,105
3461,42,2,106
3462,68,1,94
3462,147,2,210
3462,3,2,96
3463,24,2,102
3463,80,1,112
3463,91,2,87
3464,101,2,104
3464,91,1,103
3464,114,1,112
3464,69,1,89
3465,41,1,94
3465,132,1,103
3465,78,2,210
3465,23,2,167
3466,55,2,88
3466,144,1,93
3466,94,1,107
3467,73,1,200
3467,63,1,109
3467,32,1,91
3467,52,1,107
3468,40,2,162
3468,13,2,97
3468,149,2,99
3469,129,2,112
3469,110,2,89
3469,101,2,105
3470,126,1,109
3470,69,2,100
3470,42,1,182
3471,9,2,84
3471,73,1,201
3471,89,2,97
3472,62,1,100
3472,27,2,116
3472,59,2,119
3473,75,2,96
3473,69,2,101
3473,6,1,96
3474,47,2,112
3474,58,1,180
3474,5,2,155
3475,64,2,103
3475,87,2,96
3475,105,1,93
3476,77,1,111
3476,119,1,93
3476,60,1,106
3477,26,1,102
3477,23,1,212
3477,115,2,106
3478,54,2,100
3478,118,2,89
3478,95,2,100
3478,81,2,116
3479,106,2,93
3479,3,2,97
3479,105,1,94
3480,19,2,109
3480,112,1,100
3480,67,1,113
3481,52,1,108
3481,118,2,90
3481,41,1,95
3481,26,1,103
3482,48,1,86
3482,118,1,206
3482,38,1,104
3483,78,1,83
3483,102,2,88
3483,80,1,113
3484,65,2,96
3484,88,1,85
3484,6,2,197
3485,82,1,85
3485,91,1,104
3485,102,1,167
3486,139,2,207
3486,50,1,187
3486,16,2,91
3487,1,1,195
3487,102,2,89
3487,62,1,101
3488,127,2,92
3488,92,1,71
3488,130,2,91
3489,38,2,100
3489,11,1,98
3489,16,2,92
3490,129,2,113
3490,71,1,89
3490,95,1,87
3491,92,2,96
3491,150,2,113
3491,132,2,116
3492,137,2,105
3492,135,1,114
3492,87,2,97
3493,150,2,114
3493,51,2,93
3493,144,1,94
3494,123,2,87
3494,148,1,83
3494,135,1,115
3494,149,2,100
3495,92,2,97
3495,137,2,106
3495,29,1,86
3496,23,1,213
3496,133,2,209
3496,88,1,86
3497,112,2,90
3497,88,2,93
3497,69,2,102
3498,42,2,107
3498,34,1,92
3498,45,1,200
3498,23,2,168
3499,30,2,77
3499,38,2,101
3499,12,1,98
3500,20,2,108
3500,144,1,95
3500,33,2,99
3501,48,1,87
3501,134,2,100
3501,120,1,86
3502,92,2,98
3502,60,1,107
3502,38,1,105
3503,43,2,116
3503,101,1,90
3503,147,2,211
3504,20,1,86
3504,124,1,113
3504,137,1,102
3505,41,2,88
3505,33,2,100
3505,96,2,177
3506,96,2,178
3506,141,1,84
3506,97,2,90
3506,112,1,101
3507,131,1,186
3507,52,1,109
3507,114,1,113
3508,16,2,93
3508,32,2,89
3508,110,2,90
3509,59,1,112
3509,56,1,104
3509,29,1,87
3510,112,2,91
3510,93,2,197
3510,54,2,101
3511,19,1,157
3511,85,2,91
3511,43,1,108
3512,22,1,106
3512,144,1,96
3512,78,2,211
3513,85,2,92
3513,25,2,87
3513,137,1,103
3514,4,1,77
3514,88,1,87
3514,74,1,115
3515,30,2,78
3515,2,1,223
3515,95,2,101
3515,54,2,102
3516,9,1,92
3516,96,1,106
3516,52,1,110
3516,33,2,101
3517,135,1,116
3517,41,1,96
3517,49,1,189
3517,126,1,110
3518,78,2,212
3518,33,2,102
3518,74,2,110
3519,78,1,84
3519,125,2,105
3519,88,2,94
3520,32,2,90
3520,74,2,111
3520,41,2,89
3520,121,1,109
3521,20,1,87
3521,66,2,82
3521,62,1,102
3521,112,1,102
3522,72,1,101
3522,134,2,101
3522,124,1,114
3523,106,2,94
3523,112,1,103
3523,59,1,113
3524,55,2,89
3524,54,2,103
3524,56,1,105
3525,50,1,188
3525,115,2,107
3525,53,1,113
3526,66,2,83
3526,49,2,201
3526,95,2,102
3527,120,2,109
3527,49,2,202
3527,114,1,114
3528,121,1,110
3528,5,2,156
3528,120,2,110
3529,73,1,202
3529,10,2,79
3529,67,1,114
3529,141,1,85
3530,81,2,117
3530,20,1,88
3530,62,2,89
3530,28,2,84
3531,12,2,188
3531,39,2,100
3531,61,1,93
3532,37,1,199
3532,18,2,92
3532,80,1,114
3533,55,2,90
3533,148,1,84
3533,6,1,97
3533,54,2,104
3534,126,1,111
3534,78,2,213
3534,81,2,118
3535,102,1,168
3535,105,2,94
3535,92,2,99
3536,78,2,214
3536,9,1,93
3536,140,2,90
3537,135,1,117
3537,62,1,103
3537,83,2,91
3538,149,2,101
3538,51,2,94
3538,19,2,110
3538,60,1,108
3539,91,2,88
3539,55,2,91
3539,130,1,94
3540,103,1,120
3540,122,2,97
3540,110,2,91
3541,84,2,90
3541,42,2,108
3541,41,2,90
3542,92,1,72
3542,123,2,88
3542,107,1,111
3543,129,2,114
3543,94,1,108
3543,51,2,95
3544,144,1,97
3544,6,1,98
3544,66,2,84
3545,26,2,101
3545,56,1,106
3545,148,1,85
3546,102,1,169
3546,75,2,97
3546,39,2,101
3547,57,1,87
3547,77,1,112
3547,45,1,201
3548,79,1,84
3548,48,1,88
3548,101,1,91
3549,94,1,109
3549,20,1,89
3549,69,1,90
3550,25,2,88
3550,42,2,109
3550,89,2,98
3551,22,1,107
3551,83,2,92
3551,46,2,96
3552,92,2,100
3552,46,2,97
3552,60,1,109
3553,25,2,89
3553,96,2,179
3553,120,1,87
3554,147,2,212
3554,26,2,102
3554,36,2,169
3555,23,1,214
3555,101,2,106
3555,38,2,102
3556,127,2,93
3556,5,2,157
3556,92,2,101
3556,50,1,189
3557,37,1,200
3557,39,2,102
3557,109,2,93
3558,120,1,88
3558,38,2,103
3558,96,2,180
3559,95,2,103
3559,24,1,98
3559,36,2,170
3560,6,1,99
3560,78,2,215
3560,65,2,97
3560,74,1,116
3561,105,2,95
3561,134,2,102
3561,59,1,114
3561,141,1,86
3562,52,2,100
3562,43,2,117
3562,93,2,198
3563,103,1,121
3563,15,2,123
3563,28,2,85
3564,32,2,91
3564,119,1,94
3564,60,1,110
3565,51,2,96
3565,119,1,95
3565,55,2,92
3566,132,2,117
3566,134,2,103
3566,84,2,91
3567,86,1,101
3567,70,2,152
3567,106,2,95
3567,56,2,94
3568,130,2,92
3568,19,1,158
3568,62,2,90
3569,137,1,104
3569,33,2,103
3569,64,2,104
3569,114,2,73
3570,89,2,99
3570,63,1,110
3570,111,1,219
3571,22,1,108
3571,34,1,93
3571,71,2,102
3572,92,2,102
3572,90,2,89
3572,121,2,89
3573,12,1,99
3573,19,2,111
3573,26,1,104
3574,26,1,105
3574,42,1,183
3574,115,2,108
3575,43,2,118
3575,71,1,90
3575,132,1,104
3576,53,1,114
3576,16,2,94
3576,42,1,184
3577,107,1,112
3577,57,1,88
3577,42,2,110
3578,72,1,102
3578,130,2,93
3578,26,2,103
3579,43,2,119
3579,23,1,215
3579,2,1,224
3579,125,2,106
3580,15,2,124
3580,32,2,92
3580,96,1,107
3581,97,1,77
3581,107,1,113
3581,141,2,84
3582,71,1,91
3582,109,2,94
3582,32,2,93
3583,42,2,111
3583,109,2,95
3583,53,1,115
3583,61,1,94
3584,97,1,78
3584,83,2,93
3584,70,2,153
3585,5,2,158
3585,27,2,117
3585,32,1,92
3586,73,1,203
3586,69,2,103
3586,30,2,79
3587,101,1,92
3587,52,1,111
3587,95,1,88
3588,150,1,111
3588,141,2,85
3588,97,1,79
3589,19,1,159
3589,150,1,112
3589,34,1,94
3590,39,2,103
3590,69,1,91
3590,139,2,208
3591,100,2,206
3591,62,1,104
3591,41,1,97
3592,61,1,95
3592,23,2,169
3592,114,1,115
3593,58,1,181
3593,148,1,86
3593,101,1,93
3594,54,2,105
3594,150,1,113
3594,139,2,209
3595,59,1,115
3595,53,1,116
3595,62,2,91
3596,95,2,104
3596,16,2,95
3596,99,2,108
3597,21,1,102
3597,111,1,220
3597,106,2,96
3597,49,2,203
3598,90,2,90
3598,113,1,111
3598,37,1,201
3599,10,2,80
3599,92,1,73
3599,53,1,117
3599,26,2,104
3600,96,2,181
3600,135,1,118
3600,97,2,91
3600,3,2,98
3601,45,1,202
3601,12,2,189
3601,18,2,93
3602,13,2,98
3602,141,1,87
3602,136,2,108
3603,51,2,97
3603,29,1,88
3603,48,1,89
3603,36,2,171
3604,82,1,86
3604,37,1,202
3604,144,1,98
3604,130,2,94
3605,53,1,118
3605,150,1,114
3605,86,1,102
3606,18,2,94
3606,2,1,225
3606,97,1,80
3607,113,1,112
3607,18,2,95
3607,82,2,91
3608,75,1,108
3608,59,2,120
3608,137,2,107
3608,18,2,96
3609,95,2,105
3609,82,1,87
3609,106,2,97
3610,97,1,81
3610,110,2,92
3610,130,1,95
3611,124,2,107
3611,128,1,95
3611,94,1,110
3612,30,2,80
3612,68,1,95
3612,65,2,98
3612,71,2,103
3613,9,2,85
3613,87,2,98
3613,111,1,221
3614,42,1,185
3614,46,2,98
3614,150,1,115
3615,65,2,99
3615,74,1,117
3615,102,2,90
3616,90,2,91
3616,112,2,92
3616,4,1,78
3617,92,2,103
3617,76,2,206
3617,16,1,103
3618,6,1,100
3618,120,2,111
3618,87,2,99
3619,112,2,93
3619,74,2,112
3619,114,1,116
3620,59,2,121
3620,81,2,119
3620,127,2,94
3620,75,2,98
3621,9,1,94
3621,89,2,100
3621,57,1,89
3622,2,1,226
3622,114,1,117
3622,49,1,190
3623,74,2,113
3623,5,2,159
3623,136,2,109
3624,93,2,199
3624,115,2,109
3624,140,2,91
3625,96,2,182
3625,103,1,122
3625,36,2,172
3626,124,1,115
3626,87,2,100
3626,135,2,90
3627,28,2,86
3627,96,1,108
3627,31,1,114
3628,90,2,92
3628,64,2,105
3628,118,2,91
3628,101,2,107
3629,73,1,204
3629,113,1,113
3629,114,1,118
3630,43,1,109
3630,118,2,92
3630,26,1,106
3631,135,2,91
3631,130,1,96
3631,146,1,110
3632,49,2,204
3632,137,1,105
3632,6,1,101
3633,32,2,94
3633,36,2,173
3633,109,2,96
3634,30,2,81
3634,33,2,104
3634,69,1,92
3635,28,2,87
3635,56,2,95
3635,43,2,120
3636,105,2,96
3636,2,1,227
3636,134,2,104
3637,71,1,92
3637,75,2,99
3637,136,2,110
3638,109,2,97
3638,58,1,182
3638,129,2,115
3638,92,1,74
3639,53,1,119
3639,20,2,109
3639,96,1,109
3640,32,2,95
3640,20,1,90
3640,71,1,93
3640,132,2,118
3641,86,1,103
